date,open,high,low,close,volume,prev_position,position,amount
2017-08-05 00:00:00,42.97663857,43.27999997,42.92054455,43.17999934,355.69109769,0,0,0E-8
2017-08-05 00:30:00,43.17999934,43.26999834,43.05818940,43.14777829,320.95833358,0,0,0E-8
2017-08-05 01:00:00,43.26999987,43.99999000,43.24081634,43.94000000,5141.50308573,0,0,0E-8
2017-08-05 01:30:00,43.97000000,44.70830000,43.93146691,44.69900000,5074.17671572,0,0,0E-8
2017-08-05 02:00:00,44.74500000,44.90000000,44.60000000,44.89999999,5159.90591740,0,0,0E-8
2017-08-05 02:30:00,44.95000000,45.30000000,44.82643717,45.10000200,5937.49656939,0,0,0E-8
2017-08-05 03:00:00,45.16034038,46.35999997,45.00000001,45.50000000,8878.33115499,0,0,0E-8
2017-08-05 03:30:00,45.58644999,45.99999998,45.00000002,45.84000000,4878.01034057,0,0,0E-8
2017-08-05 04:00:00,45.85000000,45.88999997,45.32142646,45.88922419,3153.54327275,0,0,0E-8
2017-08-05 04:30:00,45.88922419,46.38999998,45.39190003,45.39190003,6140.78679157,0,0,0E-8
2017-08-05 05:00:00,45.50000000,45.93200000,45.27000000,45.48457939,2318.13241072,0,0,0E-8
2017-08-05 05:30:00,45.48457953,45.75350000,45.11000000,45.25600389,1805.26129275,0,0,0E-8
2017-08-05 06:00:00,45.25600385,45.52999940,45.20000000,45.50000000,1215.22244129,0,0,0E-8
2017-08-05 06:30:00,45.52999940,45.99999991,45.30000000,45.88203187,1945.94738281,0,0,0E-8
2017-08-05 07:00:00,45.80900000,45.96917580,45.14758542,45.14758557,1726.24054196,0,0,0E-8
2017-08-05 07:30:00,45.34033067,45.55000000,45.34033067,45.49999999,409.09811176,0,0,0E-8
2017-08-05 08:00:00,45.50000001,45.78710798,45.36999701,45.77499995,1178.22672471,0,0,0E-8
2017-08-05 08:30:00,45.77000000,45.90000000,45.60010001,45.82366987,2057.03144215,0,0,0E-8
2017-08-05 09:00:00,45.62366991,46.10000000,45.62110000,46.10000000,3304.53140482,0,0,0E-8
2017-08-05 09:30:00,46.10000000,46.27776099,45.95000002,46.18000000,1755.16530629,0,0,0E-8
2017-08-05 10:00:00,46.18000000,46.22499998,46.00000000,46.00000001,727.45332342,0,0,0E-8
2017-08-05 10:30:00,46.00000001,46.08739999,45.70990000,45.90000000,1579.71088764,0,0,0E-8
2017-08-05 11:00:00,45.90000000,45.91562128,45.17012622,45.83677611,2974.43394984,0,0,0E-8
2017-08-05 11:30:00,45.85761100,45.96151944,45.76305037,45.85287950,265.53899864,0,0,0E-8
2017-08-05 12:00:00,45.83849200,45.96111948,45.60000000,45.70000101,1188.96997765,0,0,0E-8
2017-08-05 12:30:00,45.96111849,45.96111849,45.77146183,45.89999999,621.50358447,0,0,0E-8
