date,open,high,low,close,volume,prev_position,position,amount
2017-08-05 00:00:00,44.95426355,45.30933389,44.77991811,44.92767800,164.50958178,0,0,0E-8
2017-08-05 00:30:00,45.30852147,45.64000000,44.95237430,45.44554688,190.72016665,0,0,0E-8
2017-08-05 01:00:00,45.41389172,45.71290000,45.12530450,45.71290000,56.26526492,0,0,0E-8
2017-08-05 01:30:00,45.55344840,45.74376700,45.50308000,45.50308000,20.87814360,0,0,0E-8
2017-08-05 02:00:00,45.74376700,45.74376700,45.27556460,45.27556461,648.47667357,0,0,0E-8
2017-08-05 02:30:00,45.27556461,45.50556459,45.00000000,45.00853781,1654.80746132,0,0,0E-8
2017-08-05 03:00:00,45.00853781,46.80000000,44.85991850,46.79999996,1673.24287007,0,0,0E-8
2017-08-05 03:30:00,46.27434838,47.38629976,46.15000001,46.85900002,1266.19501952,0,0,0E-8
2017-08-05 04:00:00,46.85900001,47.00000001,46.76484680,47.00000000,113.17572394,0,0,0E-8
2017-08-05 04:30:00,47.00531410,47.57162408,46.79837693,46.80000022,474.56209372,0,0,0E-8
2017-08-05 05:00:00,46.80000037,47.19999000,46.80000000,47.19998999,447.12150597,0,0,0E-8
2017-08-05 05:30:00,47.19998999,47.19999000,46.80000000,46.87300799,51.03736095,0,0,0E-8
2017-08-05 06:00:00,46.78072210,47.00000000,46.51393831,46.92679420,218.22948226,0,0,0E-8
2017-08-05 06:30:00,47.00000000,47.23958500,46.62726180,47.19990000,484.57117930,0,0,0E-8
2017-08-05 07:00:00,47.12648270,47.27363200,46.93000000,46.93000001,309.18652314,0,0,0E-8
2017-08-05 07:30:00,46.93000000,47.50000000,46.93000000,47.34734680,155.11322855,0,0,0E-8
2017-08-05 08:00:00,47.34734680,48.11010000,47.34734680,48.02400000,525.10108257,0,0,0E-8
2017-08-05 08:30:00,48.01010000,48.31879998,47.42116181,47.93532090,703.41170329,0,0,0E-8
2017-08-05 09:00:00,47.99999999,48.31883200,47.50000082,48.31883200,760.27800651,0,0,0E-8
2017-08-05 09:30:00,48.37855300,48.58000000,47.63280307,48.04354000,1369.10130146,0,0,0E-8
2017-08-05 10:00:00,47.63280325,48.82799994,47.63280325,48.12492511,148.50965826,0,0,0E-8
2017-08-05 10:30:00,48.12492510,49.14585517,48.03506531,49.00000000,1201.17504140,0,0,0E-8
