date,open,high,low,close,volume,prev_position,position,amount
2017-05-01 00:00:00,0.05500000,0.05500000,0.05452299,0.05452300,509377.71952462,0,0,0E-8
2017-05-01 00:30:00,0.05452300,0.05527146,0.05452300,0.05517313,196096.15352983,0,0,0E-8
2017-05-01 01:00:00,0.05488968,0.05659999,0.05458634,0.05608004,447216.10920626,0,0,0E-8
2017-05-01 01:30:00,0.05603396,0.05680000,0.05600000,0.05610012,875514.74730888,0,0,0E-8
2017-05-01 02:00:00,0.05614760,0.05800000,0.05614760,0.05789999,1562964.05321777,0,0,0E-8
2017-05-01 02:30:00,0.05785001,0.05800000,0.05700000,0.05788000,1203039.39435537,0,0,0E-8
2017-05-01 03:00:00,0.05781000,0.05798996,0.05749385,0.05750001,415033.96900230,0,0,0E-8
2017-05-01 03:30:00,0.05750001,0.05770842,0.05711101,0.05751115,456342.40864743,0,0,0E-8
2017-05-01 04:00:00,0.05751115,0.05927080,0.05750000,0.05839910,1944880.96059787,0,0,0E-8
2017-05-01 04:30:00,0.05849999,0.05870000,0.05810000,0.05870000,1126036.51971151,0,0,0E-8
2017-05-01 05:00:00,0.05870000,0.06098650,0.05870000,0.06003374,2590946.74503698,0,0,0E-8
2017-05-01 05:30:00,0.06088999,0.06220000,0.05990012,0.06100007,2982800.67503090,0,0,0E-8
2017-05-01 06:00:00,0.06168782,0.06168782,0.06049999,0.06100001,661670.79779201,0,0,0E-8
2017-05-01 06:30:00,0.06100001,0.06149900,0.06042511,0.06149886,982735.18104336,0,0,0E-8
2017-05-01 07:00:00,0.06140000,0.06149892,0.06069901,0.06080002,370797.99622481,0,0,0E-8
2017-05-01 07:30:00,0.06080001,0.06129000,0.06070001,0.06119998,373066.43847871,0,0,0E-8
2017-05-01 08:00:00,0.06070036,0.06118996,0.06019998,0.06059504,2142705.71628302,0,0,0E-8
2017-05-01 08:30:00,0.06049997,0.06090466,0.06001003,0.06040010,652979.74506166,0,0,0E-8
2017-05-01 09:00:00,0.06050001,0.06050001,0.05880000,0.06012950,833201.63678508,0,0,0E-8
2017-05-01 09:30:00,0.06008722,0.06008722,0.05890001,0.05938392,2632879.81846533,0,0,0E-8
2017-05-01 10:00:00,0.05909880,0.05973209,0.05909880,0.05973208,175082.13031703,0,0,0E-8
2017-05-01 10:30:00,0.05940203,0.06089999,0.05940203,0.06065003,745915.70080741,0,0,0E-8
2017-05-01 11:00:00,0.06065002,0.06089981,0.06000000,0.06030002,199278.23929362,0,0,0E-8
2017-05-01 11:30:00,0.06039999,0.06087479,0.06000000,0.06040996,772283.77541883,0,0,0E-8
2017-05-01 12:00:00,0.06069998,0.06089999,0.06025106,0.06074499,611223.80556703,0,0,0E-8
2017-05-01 12:30:00,0.06071516,0.06071516,0.05998550,0.06000002,508102.36126209,0,0,0E-8
2017-05-01 13:00:00,0.06000023,0.06115572,0.06000023,0.06072984,550911.07496606,0,0,0E-8
2017-05-01 13:30:00,0.06072985,0.06114990,0.06033519,0.06065981,316689.43042966,0,0,0E-8
2017-05-01 14:00:00,0.06089999,0.06089999,0.05858000,0.05932400,2382277.35574257,0,0,0E-8
2017-05-01 14:30:00,0.05918006,0.06050189,0.05850000,0.05850000,1118689.03842416,0,0,0E-8
2017-05-01 15:00:00,0.05850000,0.05903646,0.05719000,0.05884461,1133974.98898433,0,0,0E-8
2017-05-01 15:30:00,0.05884461,0.05898000,0.05763945,0.05800000,876175.63436104,0,0,0E-8
2017-05-01 16:00:00,0.05776293,0.05796201,0.05406001,0.05681897,4357692.41655586,0,0,0E-8
2017-05-01 16:30:00,0.05674353,0.05778302,0.05620801,0.05722800,798834.67901145,0,0,0E-8
2017-05-01 17:00:00,0.05700002,0.05717100,0.05321365,0.05420215,1851643.24811858,0,0,0E-8
2017-05-01 17:30:00,0.05420215,0.05734200,0.05381767,0.05699998,1200618.90682802,0,0,0E-8
2017-05-01 18:00:00,0.05713422,0.05776646,0.05504100,0.05637600,789905.95272087,0,0,0E-8
2017-05-01 18:30:00,0.05650000,0.05809139,0.05572781,0.05757100,548247.63498718,0,0,0E-8
2017-05-01 19:00:00,0.05757101,0.05854698,0.05699266,0.05700000,1210049.79459206,0,0,0E-8
2017-05-01 19:30:00,0.05700000,0.05749700,0.05631900,0.05657050,1161373.56836556,0,0,0E-8
2017-05-01 20:00:00,0.05663996,0.05740000,0.05647200,0.05694300,281452.74194261,0,0,0E-8
2017-05-01 20:30:00,0.05688600,0.05705500,0.05600000,0.05654399,671528.10278792,0,0,0E-8
2017-05-01 21:00:00,0.05654399,0.05671400,0.05500187,0.05511112,624899.91356673,0,0,0E-8
2017-05-01 21:30:00,0.05500187,0.05699695,0.05491976,0.05689336,716484.44392816,0,0,0E-8
2017-05-01 22:00:00,0.05689334,0.05769995,0.05664979,0.05719870,1094428.08857301,0,0,0E-8
2017-05-01 22:30:00,0.05688403,0.05814900,0.05688403,0.05814021,165730.45727776,0,0,0E-8
2017-05-01 23:00:00,0.05818489,0.05894503,0.05767000,0.05869125,463694.83306579,0,0,0E-8
2017-05-01 23:30:00,0.05869126,0.05957632,0.05825956,0.05944050,632287.61818585,0,0,0E-8
2017-05-02 00:00:00,0.05940000,0.05953716,0.05805856,0.05866226,393837.38387000,0,0,0E-8
2017-05-02 00:30:00,0.05805959,0.06000017,0.05805959,0.06000017,955269.15196813,0,0,0E-8
2017-05-02 01:00:00,0.05997000,0.06000000,0.05912546,0.05937259,831620.16284621,0,0,0E-8
2017-05-02 01:30:00,0.05939926,0.05987613,0.05767000,0.05846968,588766.85913701,0,0,0E-8
2017-05-02 02:00:00,0.05885244,0.05890300,0.05847104,0.05890236,149512.21241714,0,0,0E-8
2017-05-02 02:30:00,0.05890296,0.05932933,0.05884347,0.05919996,263019.22952720,0,0,0E-8
2017-05-02 03:00:00,0.05890295,0.05923472,0.05875577,0.05923460,235097.94677030,0,0,0E-8
2017-05-02 03:30:00,0.05923459,0.06010001,0.05908801,0.05932400,1450882.86275546,0,0,0E-8
2017-05-02 04:00:00,0.05932400,0.05932401,0.05855631,0.05855631,116393.30448465,0,0,0E-8
2017-05-02 04:30:00,0.05896700,0.05956100,0.05740568,0.05945561,847051.04140903,0,0,0E-8
2017-05-02 05:00:00,0.05945561,0.05945561,0.05786251,0.05909993,69364.14038503,0,0,0E-8
2017-05-02 05:30:00,0.05909991,0.05909991,0.05768203,0.05863458,44316.47578311,0,0,0E-8
2017-05-02 06:00:00,0.05863458,0.05863458,0.05750001,0.05805600,69376.24830836,0,0,0E-8
2017-05-02 06:30:00,0.05807718,0.05850003,0.05807717,0.05809478,112041.53789474,0,0,0E-8
2017-05-02 07:00:00,0.05846476,0.05923873,0.05730000,0.05842254,811288.01389075,0,0,0E-8
2017-05-02 07:30:00,0.05842254,0.05842254,0.05799410,0.05821242,134568.75086882,0,0,0E-8
2017-05-02 08:00:00,0.05821242,0.05821243,0.05750000,0.05798443,401809.87808228,0,0,0E-8
2017-05-02 08:30:00,0.05798443,0.05819008,0.05769642,0.05813463,138766.26264257,0,0,0E-8
2017-05-02 09:00:00,0.05813462,0.05813462,0.05658805,0.05689966,344746.86718368,0,0,0E-8
2017-05-02 09:30:00,0.05689965,0.05755896,0.05610000,0.05660231,877465.27970954,0,0,0E-8
2017-05-02 10:00:00,0.05660229,0.05673209,0.05610000,0.05665418,1166691.03228015,0,0,0E-8
2017-05-02 10:30:00,0.05665418,0.05753081,0.05610018,0.05683290,698835.07888956,0,0,0E-8
2017-05-02 11:00:00,0.05683290,0.05683290,0.05507127,0.05554353,1256215.44560932,0,0,0E-8
2017-05-02 11:30:00,0.05555380,0.05693967,0.05509000,0.05646339,1078606.26361393,0,0,0E-8
2017-05-02 12:00:00,0.05646339,0.05734564,0.05507127,0.05631899,656424.89510426,0,0,0E-8
2017-05-02 12:30:00,0.05695661,0.05749599,0.05609600,0.05741888,365617.79839155,0,0,0E-8
2017-05-02 13:00:00,0.05741889,0.05790000,0.05736148,0.05780000,470215.73997076,0,0,0E-8
2017-05-02 13:30:00,0.05780000,0.05789998,0.05663335,0.05780100,569447.04446899,0,0,0E-8
2017-05-02 14:00:00,0.05777212,0.05784100,0.05719439,0.05784100,156738.56355474,0,0,0E-8
2017-05-02 14:30:00,0.05784100,0.05820799,0.05719514,0.05789989,562823.47357680,0,0,0E-8
