date,open,high,low,close,volume,prev_position,position,amount
2017-08-05 00:00:00,186.47000172,187.11000000,185.24600014,185.24600014,1.50771235,0,0,0E-8
2017-08-05 00:30:00,186.99999976,186.99999976,185.24600082,186.99999856,2.41195855,0,0,0E-8
2017-08-05 01:00:00,186.99999746,186.99999801,186.10000003,186.99999801,2.11665108,0,0,0E-8
2017-08-05 01:30:00,186.20000001,186.99999704,185.16557109,185.24600017,36.96004488,0,0,0E-8
2017-08-05 02:00:00,186.06195987,187.74899995,185.16557109,187.74899993,50.39048534,0,0,0E-8
2017-08-05 02:30:00,187.74899965,187.74999999,186.09700041,187.74999860,33.57891928,0,0,0E-8
2017-08-05 03:00:00,187.72999994,190.16500136,186.48200008,189.90000000,506.36694214,0,0,0E-8
2017-08-05 03:30:00,190.00000000,191.12000000,190.00000000,191.11999995,259.41450483,0,0,0E-8
2017-08-05 04:00:00,190.99999999,190.99999999,188.00000000,189.99800000,251.90533070,0,0,0E-8
2017-08-05 04:30:00,190.90000000,191.09999996,189.00000003,189.38157501,1209.70145268,0,0,0E-8
2017-08-05 05:00:00,189.00000001,190.69999931,187.60000001,189.00000000,150.39042700,0,0,0E-8
2017-08-05 05:30:00,189.37499997,190.28908951,187.86700000,190.28908951,245.22771736,0,0,0E-8
2017-08-05 06:00:00,190.30000000,191.12000000,190.11792999,190.86999988,161.24839419,0,0,0E-8
2017-08-05 06:30:00,191.00000001,191.46800000,190.01908901,191.42000002,193.30184661,0,0,0E-8
2017-08-05 07:00:00,191.46799999,191.49000000,190.20000028,191.20000000,139.23801349,0,0,0E-8
2017-08-05 07:30:00,191.31520013,192.67239965,190.51520135,192.23239965,228.82631207,0,0,0E-8
2017-08-05 08:00:00,192.23239965,193.99979999,192.02200000,193.02004981,176.75615935,0,0,0E-8
2017-08-05 08:30:00,193.02004981,193.98999984,191.96065090,192.00000001,171.23144483,0,0,0E-8
2017-08-05 09:00:00,192.00000002,193.50000000,191.96065091,193.18000004,52.00157693,0,0,0E-8
2017-08-05 09:30:00,193.38000004,193.96065103,192.00000000,193.39999999,174.47407499,0,0,0E-8
2017-08-05 10:00:00,193.39999999,194.00000000,193.07999975,193.37050001,171.41851807,0,0,0E-8
2017-08-05 10:30:00,193.50000000,195.00000000,193.15000000,194.98999997,405.20745527,0,0,0E-8
2017-08-05 11:00:00,194.98999999,196.55000000,194.10000000,196.54031250,180.18979595,0,0,0E-8
2017-08-05 11:30:00,196.69216183,199.99999999,196.58880003,199.00000009,271.86379948,0,0,0E-8
2017-08-05 12:00:00,199.00000007,206.00000000,199.00000000,205.69999998,461.17892406,0,0,0E-8
2017-08-05 12:30:00,205.60000000,206.00000000,201.71368352,203.70001110,297.93878190,0,0,0E-8
2017-08-05 13:00:00,203.70001110,206.00000000,203.01000014,205.89999999,280.40706765,0,0,0E-8
2017-08-05 13:30:00,204.10000217,206.00000000,204.10000217,205.99999000,166.30681260,0,0,0E-8
2017-08-05 14:00:00,205.99999000,205.99999499,204.15000008,205.99989996,159.88426657,0,0,0E-8
2017-08-05 14:30:00,204.20001199,205.99990000,204.20001199,205.55000007,166.42280256,0,0,0E-8
2017-08-05 15:00:00,205.99990000,206.98920985,205.00000000,205.44220000,181.06022495,0,0,0E-8
2017-08-05 15:30:00,205.15000000,205.88000000,204.30001401,204.30001403,145.56822841,0,0,0E-8
2017-08-05 16:00:00,204.30001401,205.88000000,204.00000000,204.30001502,186.43619077,0,0,0E-8
2017-08-05 16:30:00,204.30001403,208.99999999,203.98495070,207.28516107,206.35840049,0,0,0E-8
2017-08-05 17:00:00,207.30000001,209.00000000,205.50000001,207.04572000,161.92469037,0,0,0E-8
2017-08-05 17:30:00,208.99999999,213.99999999,207.53020004,212.20000011,433.29990271,0,0,0E-8
2017-08-05 18:00:00,212.20000011,214.30000000,205.57100001,207.10350000,304.59529312,0,0,0E-8
2017-08-05 18:30:00,207.10350001,208.70000000,207.10350000,208.69999999,91.67659104,0,0,0E-8
2017-08-05 19:00:00,208.69999998,208.70000000,206.12963924,206.12963924,44.66120747,0,0,0E-8
2017-08-05 19:30:00,206.12963923,206.12963923,202.34386369,204.92503438,193.68876712,0,0,0E-8
2017-08-05 20:00:00,204.92503437,206.12963925,204.92503437,205.25000008,84.09159395,0,0,0E-8
2017-08-05 20:30:00,205.25000005,206.12963925,205.00000000,205.00000002,28.02044206,0,0,0E-8
2017-08-05 21:00:00,205.00000000,205.96999994,200.76257142,201.99999997,289.87459725,0,0,0E-8
2017-08-05 21:30:00,201.99999998,202.89999991,197.72071428,202.17000000,520.40608762,0,0,0E-8
2017-08-05 22:00:00,202.17000000,204.39896075,201.00000126,204.39896046,68.92700295,0,0,0E-8
2017-08-05 22:30:00,203.20000025,204.37999988,202.17000021,203.00000003,52.85769085,0,0,0E-8
2017-08-05 23:00:00,203.25000006,203.99999965,202.17000078,203.00000000,206.35850014,0,0,0E-8
2017-08-05 23:30:00,203.10000011,204.00000000,202.17000091,203.98999981,53.76684407,0,0,0E-8
2017-08-06 00:00:00,203.99999989,207.56301999,202.89999980,206.42003344,343.96153646,0,0,0E-8
2017-08-06 00:30:00,207.30000004,208.69999998,207.10000000,207.70000000,141.82631308,0,0,0E-8
2017-08-06 01:00:00,208.19999994,209.99999888,207.00499938,209.46502453,66.40779401,0,0,0E-8
2017-08-06 01:30:00,209.98999754,212.95000000,208.94005021,210.53702547,186.64811957,0,0,0E-8
